SubjectID,gain
PD001,1.037395040031244
PD002,0.44795132896099416
PD003,0.8462143439282807
PD004,0.5828588399720475
PD005,0.7531524052788418
PD006,0.7550433350667358
PD007,0.8914852607709752
PD008,0.7221747747747744
PD009,0.7874385328496576
PD010,0.9181767515923567
PD011,0.46048956083513337
PD012,0.0
PD013,0.7873147377185677
PDN015,0.8148729957805907
PDN017,0.91274231678487
PDN018,0.7468249258160236
PDN019,0.9847349757372155
PD026,0.6776423611111113
